Stimulus,Variant,Score,Label
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,1,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
light,LogisticRegression,0,0
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,0,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,1,1
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,1,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
both,SVMlinear,0,0
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,0,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
dark,SVMlinear,1,1
